work_year,experience_level,experience_level_long,employment_type,job_title,salary_in_aud,employee_residence,remote_ratio,company_location_long,company_size
2022,SE,Senior-level,Full Time,Machine Learning Infrastructure Engineer,223200,US,100,United States,M
2022,SE,Senior-level,Full Time,Lead Machine Learning Engineer,143079,IN,50,India,L
2022,MI,Mid-level,Full Time,Machine Learning Engineer,192087,GB,50,United Kingdom,L
2022,EN,Entry-level,Full Time,Data Scientist,123000,US,0,United States,L
2022,EN,Entry-level,Part Time,Data Scientist,165000,DO,100,France,M
2022,MI,Mid-level,Full Time,Applied Machine Learning Scientist,259500,US,50,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,305250,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,228000,US,0,United States,M
2022,SE,Senior-level,Full Time,Machine Learning Engineer,279000,US,100,United States,M
2022,SE,Senior-level,Full Time,Machine Learning Engineer,223200,US,100,United States,M
2022,EN,Entry-level,Full Time,BI Data Analyst,9405,BR,100,Brazil,L
2022,MI,Mid-level,Full Time,Data Science Manager,237000,US,100,United States,M
2022,MI,Mid-level,Full Time,Data Science Manager,201000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,255000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,180000,US,100,United States,M
2022,EX,Executive-level,Full Time,Analytics Engineer,300000,US,100,United States,M
2022,EX,Executive-level,Full Time,Analytics Engineer,225000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,324300,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,216150,US,0,United States,M
2022,MI,Mid-level,Full Time,Data Scientist,173360,NL,0,Netherlands,M
2022,MI,Mid-level,Full Time,Data Scientist,133959,NL,0,Netherlands,M
2022,SE,Senior-level,Full Time,ETL Developer,375000,US,0,United States,M
2022,SE,Senior-level,Full Time,ETL Developer,94500,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,202500,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,127500,US,100,United States,M
2022,SE,Senior-level,Full Time,Machine Learning Engineer,202500,US,100,United States,M
2022,SE,Senior-level,Full Time,Machine Learning Engineer,127500,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Science Manager,309000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Science Manager,262650,US,100,United States,M
2022,SE,Senior-level,Full Time,Machine Learning Engineer,284475,US,0,United States,M
2022,SE,Senior-level,Full Time,Machine Learning Engineer,247494,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Architect,223560,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Architect,170850,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,231000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,189000,US,100,United States,M
2022,SE,Senior-level,Full Time,Machine Learning Engineer,300000,US,100,United States,L
2022,SE,Senior-level,Full Time,Machine Learning Engineer,225000,US,100,United States,L
2022,SE,Senior-level,Full Time,Data Engineer,293550,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,195750,US,0,United States,M
2022,SE,Senior-level,Full Time,Analytics Engineer,255000,US,100,United States,M
2022,SE,Senior-level,Full Time,Analytics Engineer,202500,US,100,United States,M
2022,MI,Mid-level,Full Time,Data Engineer,147759,GB,0,United Kingdom,M
2022,MI,Mid-level,Full Time,Data Engineer,110820,GB,0,United Kingdom,M
2022,SE,Senior-level,Full Time,Data Analyst,175500,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,149175,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,300000,PR,100,Puerto Rico,M
2022,SE,Senior-level,Full Time,Data Engineer,202500,PR,100,Puerto Rico,M
2022,SE,Senior-level,Full Time,Machine Learning Engineer,290850,US,0,United States,M
2022,SE,Senior-level,Full Time,Machine Learning Engineer,193950,US,0,United States,M
2022,EN,Entry-level,Full Time,Machine Learning Engineer,83115,GB,100,United Kingdom,S
2022,SE,Senior-level,Full Time,Data Analyst,129290,GB,0,United Kingdom,M
2022,SE,Senior-level,Full Time,Data Analyst,92349,GB,0,United Kingdom,M
2022,SE,Senior-level,Full Time,Data Analyst,262500,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,195000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,282150,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,209790,US,0,United States,M
2022,SE,Senior-level,Full Time,Machine Learning Engineer,373050,US,0,United States,M
2022,SE,Senior-level,Full Time,Machine Learning Engineer,250650,US,0,United States,M
2022,MI,Mid-level,Full Time,Data Analyst,8585,IN,100,India,S
2022,SE,Senior-level,Full Time,Data Scientist,185100,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,132150,US,0,United States,M
2022,MI,Mid-level,Full Time,BI Data Analyst,75648,DE,100,Germany,S
2022,SE,Senior-level,Full Time,Data Scientist,367500,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,307500,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,211950,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,153150,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Architect,211950,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Architect,153150,US,0,United States,M
2022,EN,Entry-level,Full Time,Data Analyst,75000,AR,100,Argentina,L
2022,EN,Entry-level,Full Time,Data Scientist,126080,BE,100,Belgium,L
2022,MI,Mid-level,Full Time,Lead Data Scientist,92349,GB,50,United Kingdom,S
2022,SE,Senior-level,Full Time,Data Architect,375000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Architect,94500,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Science Manager,284250,US,100,United States,L
2022,SE,Senior-level,Full Time,Data Science Manager,210150,US,100,United States,L
2022,SE,Senior-level,Full Time,Data Engineer,266400,US,100,United States,L
2022,SE,Senior-level,Full Time,Data Engineer,196950,US,100,United States,L
2022,MI,Mid-level,Full Time,Data Engineer,36000,US,0,United States,M
2022,MI,Mid-level,Full Time,Data Engineer,36000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,375000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,94500,US,0,United States,M
2022,SE,Senior-level,Full Time,Machine Learning Engineer,304350,US,100,United States,L
2022,SE,Senior-level,Full Time,Machine Learning Engineer,196950,US,100,United States,L
2022,SE,Senior-level,Full Time,Data Engineer,217500,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,172500,US,100,United States,M
2022,EN,Entry-level,Full Time,Machine Learning Engineer,172500,US,50,United States,L
2022,MI,Mid-level,Full Time,Machine Learning Engineer,290850,US,0,United States,M
2022,MI,Mid-level,Full Time,Machine Learning Engineer,193950,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,270000,US,100,United States,L
2022,SE,Senior-level,Full Time,Data Scientist,210000,US,100,United States,L
2022,MI,Mid-level,Full Time,Data Analyst,324300,US,0,United States,M
2022,MI,Mid-level,Full Time,Data Analyst,216150,US,0,United States,M
2022,SE,Senior-level,Full Time,Machine Learning Scientist,324000,US,0,United States,M
2022,SE,Senior-level,Full Time,Machine Learning Scientist,216000,US,0,United States,M
2022,EN,Entry-level,Full Time,Data Analyst,225000,US,100,United States,L
2021,EN,Entry-level,Full Time,Machine Learning Research Engineer,18257,IN,100,India,M
2022,MI,Mid-level,Full Time,Data Scientist,80124,IN,100,Indonesia,L
2022,EN,Entry-level,Full Time,Applied Data Scientist,75000,AT,50,Austria,M
2021,SE,Senior-level,Full Time,Cloud Data Architect,375000,US,50,United States,L
2022,EX,Executive-level,Full Time,Research Scientist,126080,NL,0,Netherlands,L
2022,MI,Mid-level,Full Time,Data Scientist,197628,GB,100,United Kingdom,M
2022,SE,Senior-level,Full Time,Analytics Engineer,72000,AR,100,United States,S
2022,EX,Executive-level,Full Time,Data Science Manager,390750,US,0,United States,M
2022,EX,Executive-level,Full Time,Data Science Manager,262650,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,315000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,150000,US,100,United States,M
2022,EN,Entry-level,Full Time,Data Analyst,82500,US,100,United States,S
2022,MI,Mid-level,Full Time,Data Analyst,195000,US,100,United States,M
2022,SE,Senior-level,Full Time,Applied Machine Learning Scientist,115679,FR,100,United Kingdom,L
2022,EN,Entry-level,Full Time,Data Scientist,78012,BE,50,Belgium,S
2022,MI,Mid-level,Freelancer,Applied Machine Learning Scientist,45785,IN,100,India,S
2022,SE,Senior-level,Full Time,Data Engineer,310049,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,148650,US,0,United States,M
2022,MI,Mid-level,Full Time,Analytics Engineer,300000,US,0,United States,M
2022,MI,Mid-level,Full Time,Analytics Engineer,81000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,375000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,94500,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Architect,375000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Architect,94500,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,375000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,94500,US,0,United States,M
2022,EN,Entry-level,Full Time,Analytics Engineer,195000,US,50,United States,L
2022,SE,Senior-level,Full Time,Data Engineer,150000,US,0,United States,L
2022,SE,Senior-level,Full Time,Data Engineer,120000,US,0,United States,L
2022,SE,Senior-level,Full Time,Data Scientist,240000,US,0,United States,L
2022,SE,Senior-level,Full Time,Data Scientist,150000,US,0,United States,L
2022,SE,Senior-level,Full Time,Data Specialist,331950,US,100,United States,L
2022,SE,Senior-level,Full Time,Data Specialist,223050,US,100,United States,L
2022,EN,Entry-level,Full Time,Machine Learning Engineer,45000,GB,100,United Kingdom,L
2022,EN,Entry-level,Full Time,Data Analyst,42552,FR,50,France,M
2022,MI,Mid-level,Full Time,Data Engineer,136677,GB,0,United Kingdom,M
2022,MI,Mid-level,Full Time,Data Engineer,92349,GB,0,United Kingdom,M
2022,MI,Mid-level,Full Time,Data Scientist,91407,DE,100,Germany,S
2022,SE,Senior-level,Full Time,Data Science Manager,373890,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Science Manager,278100,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,255000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,195000,US,100,United States,M
2022,MI,Mid-level,Full Time,Data Scientist,120054,GB,50,United Kingdom,M
2022,SE,Senior-level,Full Time,Data Analyst,193313,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,140550,US,100,United States,M
2022,SE,Senior-level,Full Time,Machine Learning Engineer,270000,US,100,United States,M
2022,SE,Senior-level,Full Time,Machine Learning Engineer,150000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,204390,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,163920,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,240000,US,100,United States,L
2022,SE,Senior-level,Full Time,Data Scientist,138000,US,100,United States,L
2022,SE,Senior-level,Full Time,Data Engineer,300000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,240000,US,100,United States,M
2022,MI,Mid-level,Full Time,Data Engineer,203169,GB,0,United Kingdom,M
2022,MI,Mid-level,Full Time,Data Engineer,156995,GB,0,United Kingdom,M
2022,SE,Senior-level,Full Time,Data Analyst,175500,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,149175,US,100,United States,M
2022,EN,Entry-level,Full Time,Data Engineer,193500,US,100,United States,L
2022,EN,Entry-level,Full Time,Data Engineer,129000,US,100,United States,L
2020,EN,Entry-level,Full Time,Data Engineer,20240,IN,100,India,L
2020,EN,Entry-level,Full Time,Data Engineer,20240,IN,100,India,L
2022,SE,Senior-level,Full Time,Data Scientist,240000,US,0,United States,L
2022,SE,Senior-level,Full Time,Data Scientist,178950,US,0,United States,L
2022,SE,Senior-level,Full Time,Business Data Analyst,150000,US,100,United States,L
2022,MI,Mid-level,Full Time,Data Scientist,37500,TR,50,Turkey,M
2022,MI,Mid-level,Full Time,Data Analyst,97886,SG,50,Singapore,M
2022,MI,Mid-level,Full Time,AI Scientist,300000,US,100,United States,M
2022,EN,Entry-level,Full Time,Machine Learning Developer,270000,US,100,United States,L
2022,MI,Mid-level,Full Time,Data Scientist,229500,US,100,United States,L
2022,SE,Senior-level,Full Time,Data Engineer,315000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,150000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,225113,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,166388,US,100,United States,M
2022,MI,Mid-level,Full Time,Machine Learning Scientist,34200,EG,100,Egypt,M
2022,SE,Senior-level,Full Time,Data Scientist,240000,US,100,United States,L
2022,SE,Senior-level,Full Time,Data Scientist,138000,US,100,United States,L
2022,SE,Senior-level,Full Time,Machine Learning Engineer,304350,US,100,United States,L
2022,SE,Senior-level,Full Time,Machine Learning Engineer,196950,US,100,United States,L
2020,EN,Entry-level,Full Time,Data Analyst,34214,PT,100,Portugal,M
2022,EN,Entry-level,Full Time,Data Analyst,22500,ID,0,Indonesia,L
2022,SE,Senior-level,Full Time,Data Engineer,262500,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,202500,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Science Manager,200649,AU,100,Australia,L
2022,EN,Entry-level,Full Time,Machine Learning Engineer,124500,US,0,United States,L
2022,MI,Mid-level,Full Time,Data Engineer,138525,GB,100,United Kingdom,M
2022,MI,Mid-level,Full Time,Data Engineer,101585,GB,100,United Kingdom,M
2022,SE,Senior-level,Full Time,Data Scientist,279000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,223200,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,169350,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,135480,US,0,United States,M
2022,SE,Senior-level,Full Time,ML Engineer,360000,US,0,United States,M
2022,SE,Senior-level,Full Time,ML Engineer,240000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Science Manager,450000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Science Manager,300000,US,100,United States,M
2022,MI,Mid-level,Full Time,Data Engineer,98499,DE,50,Germany,S
2022,MI,Mid-level,Full Time,AI Scientist,300000,IN,100,United States,L
2022,MI,Mid-level,Full Time,Machine Learning Engineer,175464,GB,0,United Kingdom,M
2022,MI,Mid-level,Full Time,Machine Learning Engineer,138525,GB,0,United Kingdom,M
2022,MI,Mid-level,Full Time,AI Scientist,180000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,169350,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,135480,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Analytics Manager,217500,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Analytics Manager,158100,US,100,United States,M
2020,EN,Entry-level,Full Time,Data Scientist,73902,DE,0,Germany,S
2022,MI,Mid-level,Full Time,Data Engineer,166230,GB,0,United Kingdom,M
2022,MI,Mid-level,Full Time,Data Engineer,138525,GB,0,United Kingdom,M
2022,SE,Senior-level,Full Time,Data Scientist,322950,US,100,United States,L
2022,SE,Senior-level,Full Time,Data Scientist,237300,US,100,United States,L
2022,SE,Senior-level,Full Time,Data Engineer,313650,US,100,United States,L
2022,SE,Senior-level,Full Time,Data Engineer,231900,US,100,United States,L
2022,SE,Senior-level,Full Time,Data Analyst,173901,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,122499,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,262500,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,232500,US,100,United States,M
2022,MI,Mid-level,Full Time,Machine Learning Engineer,126080,FR,100,Germany,M
2022,SE,Senior-level,Full Time,Data Analyst,246000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,198000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,255000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,184500,US,100,United States,M
2022,SE,Senior-level,Full Time,Machine Learning Engineer,284475,US,0,United States,M
2022,SE,Senior-level,Full Time,Machine Learning Engineer,247494,US,0,United States,M
2022,MI,Mid-level,Full Time,ETL Developer,78800,GR,0,Greece,M
2022,MI,Mid-level,Full Time,ETL Developer,78800,GR,0,Greece,M
2022,EX,Executive-level,Full Time,Lead Data Engineer,172833,CA,100,Canada,S
2022,SE,Senior-level,Full Time,Data Engineer,248100,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,198480,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Architect,313163,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Architect,221700,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,205491,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,152355,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,193313,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,140550,US,100,United States,M
2022,EX,Executive-level,Full Time,Head of Machine Learning,114464,IN,50,India,L
2022,EN,Entry-level,Full Time,Machine Learning Engineer,52640,GB,100,United Kingdom,L
2022,SE,Senior-level,Full Time,Data Engineer,275400,US,100,United States,L
2022,SE,Senior-level,Full Time,Data Engineer,151200,US,100,United States,L
2022,MI,Mid-level,Full Time,Data Analyst,73880,GB,100,United Kingdom,M
2022,MI,Mid-level,Full Time,Data Analyst,55410,GB,100,United Kingdom,M
2022,MI,Mid-level,Full Time,Data Analyst,63039,ES,100,Spain,M
2022,MI,Mid-level,Full Time,Data Analyst,47280,ES,100,Spain,M
2022,MI,Mid-level,Full Time,Data Engineer,126080,ES,100,Spain,M
2022,MI,Mid-level,Full Time,Data Engineer,110319,ES,100,Spain,M
2022,MI,Mid-level,Full Time,Data Engineer,147759,GB,100,United Kingdom,M
2022,MI,Mid-level,Full Time,Data Engineer,129290,GB,100,United Kingdom,M
2022,MI,Mid-level,Full Time,Data Engineer,126080,GR,100,Greece,M
2022,MI,Mid-level,Full Time,Data Engineer,110319,GR,100,Greece,M
2022,SE,Senior-level,Full Time,Machine Learning Engineer,284475,US,0,United States,M
2022,SE,Senior-level,Full Time,Machine Learning Engineer,247494,US,0,United States,M
2022,MI,Mid-level,Full Time,Data Analyst,63039,GR,100,Greece,M
2022,MI,Mid-level,Full Time,Data Analyst,47280,GR,100,Greece,M
2022,MI,Mid-level,Full Time,Data Engineer,138525,GB,100,United Kingdom,M
2022,MI,Mid-level,Full Time,Data Engineer,110820,GB,100,United Kingdom,M
2022,SE,Senior-level,Full Time,Data Scientist,322950,US,0,United States,L
2022,SE,Senior-level,Full Time,Data Scientist,210600,US,0,United States,L
2022,MI,Mid-level,Full Time,Data Engineer,94560,ES,100,Spain,M
2022,MI,Mid-level,Full Time,Data Engineer,70920,ES,100,Spain,M
2022,SE,Senior-level,Full Time,Data Scientist,390000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,270000,US,100,United States,M
2022,MI,Mid-level,Full Time,Data Scientist,101585,GB,0,United Kingdom,M
2022,MI,Mid-level,Full Time,Data Scientist,64644,GB,0,United Kingdom,M
2022,MI,Mid-level,Full Time,Data Engineer,94560,GR,100,Greece,M
2022,MI,Mid-level,Full Time,Data Engineer,70920,GR,100,Greece,M
2022,MI,Mid-level,Full Time,Data Engineer,110820,GB,100,United Kingdom,M
2022,MI,Mid-level,Full Time,Data Engineer,83115,GB,100,United Kingdom,M
2021,MI,Mid-level,Full Time,Machine Learning Engineer,76596,IT,50,Italy,L
2022,SE,Senior-level,Full Time,Data Science Engineer,90000,AR,100,Mexico,L
2022,MI,Mid-level,Full Time,Data Engineer,124350,US,0,United States,M
2022,MI,Mid-level,Full Time,Data Engineer,95850,US,0,United States,M
2022,MI,Mid-level,Full Time,Machine Learning Scientist,240000,US,100,United States,L
2022,MI,Mid-level,Full Time,Machine Learning Scientist,168450,US,100,United States,L
2022,MI,Mid-level,Full Time,Data Science Manager,361500,US,100,United States,M
2022,MI,Mid-level,Full Time,Data Science Manager,238500,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,270000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,120000,US,0,United States,M
2022,MI,Mid-level,Full Time,Data Analyst,87000,US,0,United States,S
2022,MI,Mid-level,Full Time,Data Analyst,87000,US,0,United States,S
2022,SE,Senior-level,Full Time,Data Engineer,204000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,163200,US,0,United States,M
2022,EX,Executive-level,Full Time,Data Engineer,363000,US,100,United States,M
2022,EX,Executive-level,Full Time,Data Engineer,300000,US,100,United States,M
2022,MI,Mid-level,Full Time,Data Scientist,92349,GB,0,United Kingdom,M
2022,MI,Mid-level,Full Time,Data Scientist,55410,GB,0,United Kingdom,M
2022,MI,Mid-level,Full Time,Data Engineer,110820,GB,0,United Kingdom,M
2022,MI,Mid-level,Full Time,Data Engineer,73880,GB,0,United Kingdom,M
2022,SE,Senior-level,Full Time,Data Scientist,247830,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,180240,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,186285,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,135480,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,272910,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,198480,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,330165,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,240120,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,270000,US,0,United States,L
2022,SE,Senior-level,Full Time,Data Scientist,180000,US,0,United States,L
2022,MI,Mid-level,Full Time,Data Analyst,189750,US,0,United States,M
2022,MI,Mid-level,Full Time,Data Analyst,159390,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,174000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,148500,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,232500,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,180900,US,100,United States,M
2022,MI,Mid-level,Full Time,Data Scientist,195000,US,0,United States,M
2022,MI,Mid-level,Full Time,Data Scientist,135000,US,0,United States,M
2022,MI,Mid-level,Full Time,Data Engineer,255000,US,100,United States,M
2022,MI,Mid-level,Full Time,Data Engineer,225000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,153150,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,127350,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,204930,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,149040,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,166230,GB,0,United Kingdom,M
2022,SE,Senior-level,Full Time,Data Scientist,147759,GB,0,United Kingdom,M
2022,SE,Senior-level,Full Time,Data Scientist,219000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,184500,US,100,United States,M
2022,EN,Entry-level,Full Time,Data Engineer,73880,GB,100,United Kingdom,M
2022,EN,Entry-level,Full Time,Data Engineer,64644,GB,100,United Kingdom,M
2022,EX,Executive-level,Full Time,Data Analyst,195000,US,100,United States,M
2022,EX,Executive-level,Full Time,Data Analyst,165000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,255000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,202500,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Science Manager,242013,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Science Manager,205712,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,250500,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,184500,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,110820,GB,0,United Kingdom,M
2022,SE,Senior-level,Full Time,Data Engineer,92349,GB,0,United Kingdom,M
2022,SE,Senior-level,Full Time,Data Scientist,317250,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,207900,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Architect,288600,CA,100,Canada,M
2022,SE,Senior-level,Full Time,Data Architect,136050,CA,100,Canada,M
2022,SE,Senior-level,Full Time,Data Analyst,195000,CA,100,Canada,M
2022,SE,Senior-level,Full Time,Data Analyst,91950,CA,100,Canada,M
2022,SE,Senior-level,Full Time,Data Analyst,195000,CA,100,Canada,M
2022,SE,Senior-level,Full Time,Data Analyst,91950,CA,100,Canada,M
2022,SE,Senior-level,Full Time,Data Engineer,240000,US,0,United States,L
2022,SE,Senior-level,Full Time,Data Engineer,169500,US,0,United States,L
2022,SE,Senior-level,Full Time,Data Scientist,225000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,143325,US,0,United States,M
2022,MI,Mid-level,Full Time,Data Analyst,250500,US,100,United States,M
2022,MI,Mid-level,Full Time,Data Analyst,173250,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,169350,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,135480,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,169350,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,135480,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,248100,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,198480,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,365850,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,234900,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,204900,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,163920,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,193313,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,140550,US,100,United States,M
2022,EX,Executive-level,Full Time,Head of Data Science,336000,US,100,United States,M
2022,EX,Executive-level,Full Time,Head of Data Science,251813,US,100,United States,M
2022,EX,Executive-level,Full Time,Analytics Engineer,262500,US,100,United States,M
2022,EX,Executive-level,Full Time,Analytics Engineer,202500,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,313650,US,100,United States,L
2022,SE,Senior-level,Full Time,Data Engineer,231900,US,100,United States,L
2022,SE,Senior-level,Full Time,Data Engineer,270000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,240000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,307950,US,0,United States,L
2022,SE,Senior-level,Full Time,Data Scientist,210600,US,0,United States,L
2022,SE,Senior-level,Full Time,Data Scientist,264000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,216000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,300150,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,240000,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,105750,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,81000,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,307950,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Scientist,210600,US,0,United States,M
2022,SE,Senior-level,Full Time,Analytics Engineer,307950,US,0,United States,M
2022,SE,Senior-level,Full Time,Analytics Engineer,277050,US,0,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,262650,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,210375,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,174225,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Analyst,148575,US,100,United States,M
2022,SE,Senior-level,Full Time,Data Engineer,217500,US,100,United States,M
